Name,ID,Length
Q20515914,Q20515914,16
Q20516023,Q20516023,16
Q20516145,Q20516145,16
Q20516344,Q20516344,16
Q20516573,Q20516573,16
Q20516794,Q20516794,16
Q20517727,Q20517727,16
Q20517732,Q20517732,16
Q20517900,Q20517900,16
Q20518012,Q20518012,16
Q20530381,Q20530381,16
Q20585244,Q20585244,16
Q20595949,Q20595949,16
Q20615227,Q20615227,16
Q20615270,Q20615270,16
Q20621580,Q20621580,16
Q20622115,Q20622115,16
Q20623196,Q20623196,16
Q20826788,Q20826788,16
Q20826794,Q20826794,16
Q20827505,Q20827505,16
Q20827549,Q20827549,16
Q20828098,Q20828098,16
Kmiczynka,Q20926414,16
Pfefferfließ,Q2083444,16.387
Fautenbach,Q20999856,16.359
rivière du Poste,Q20750398,16.44
Ohmbach,Q2016566,16.6
Vydrica,Q2061367,17
Q20043706,Q20043706,17
Q20515286,Q20515286,17
Q20515352,Q20515352,17
Q20516165,Q20516165,17
Berdyshevka River,Q20516294,17
Q20516412,Q20516412,17
Q20516585,Q20516585,17
Q20516709,Q20516709,17
Q20517488,Q20517488,17
Q20517751,Q20517751,17
Q20582732,Q20582732,17
Q20584396,Q20584396,17
Q20594878,Q20594878,17
Q20595332,Q20595332,17
Q20598392,Q20598392,17
Q20621677,Q20621677,17
Q20622094,Q20622094,17
Q20677781,Q20677781,17
Q20827617,Q20827617,17
Dal'niy Kuldos,Q20827853,17
Couze,Q206427,17.2
Orange River,Q2028128,17.6
Q20743353,Q20743353,17.5
Zipfelbach (Neckar),Q205431,18
Jelenka,Q20190913,17.9
Laverlochère River,Q20678499,17.8
Q2095291,Q2095291,18
Q20082066,Q20082066,18
Jiltema Say,Q20280498,18
Q20514773,Q20514773,18
Q20515054,Q20515054,18
Q20515124,Q20515124,18
Q20515163,Q20515163,18
Q20515443,Q20515443,18
Q20515898,Q20515898,18
Q20515942,Q20515942,18
Q20516918,Q20516918,18
Q20516939,Q20516939,18
Q20517010,Q20517010,18
Q20517086,Q20517086,18
Zharbutak,Q20580220,18
Q20826766,Q20826766,18
Q20827584,Q20827584,18
Q20827603,Q20827603,18
Q20827861,Q20827861,18
Q20873665,Q20873665,18
Oberach,Q2008883,18.2
Matambin River,Q20750390,18.6
Padola creek,Q2045979,18.84
Beberibe River,Q2012411,19
Q2026297,Q2026297,19
Q20401588,Q20401588,19
Osenovska Reka,Q20498397,19
Q20514805,Q20514805,19
Q20516487,Q20516487,19
Q20517339,Q20517339,19
Q20598289,Q20598289,19
Q20621626,Q20621626,19
Q20623830,Q20623830,19
Saint-Régis river,Q20971441,19.2
North Gregory River,Q2000664,19.4
Sixtre,Q20191442,19.6
Klikawka,Q20892639,19.5
Cisse Landaise,Q20182725,19.8
Northern Taurach,Q2006745,20
O'Shannassy River,Q2043417,20
Q20514972,Q20514972,20
Q20515658,Q20515658,20
Q20516209,Q20516209,20
Q20516458,Q20516458,20
Q20517018,Q20517018,20
Q20517151,Q20517151,20
Q20517439,Q20517439,20
Q20517668,Q20517668,20
Q20584563,Q20584563,20
Q20598562,Q20598562,20
Q20622140,Q20622140,20
Q20622151,Q20622151,20
Q20623169,Q20623169,20
Darlens River,Q20658411,20
Q20750411,Q20750411,20
Q20827608,Q20827608,20
Q20827612,Q20827612,20
Dal'niy Mencherep,Q20827854,20
Q20827975,Q20827975,20
Q20873654,Q20873654,20
Q2082030,Q2082030,20.617
Pfunderer Bach,Q2084463,20.8
Lavallée River,Q20750384,20.8
Liepupe,Q20402827,21
Q20497153,Q20497153,21
Q20499844,Q20499844,21
Q20515044,Q20515044,21
Q20515963,Q20515963,21
Q20516776,Q20516776,21
Bol'shoy Kentus,Q20580562,21
Q20588163,Q20588163,21
Sukhoy Alatyr',Q20622059,21
Q20622127,Q20622127,21
Q20873651,Q20873651,21
Peak River,Q2065838,21.2
Payre,Q2065411,21.3
Pfettrach,Q2083766,21.35
Olinda Creek,Q2019878,21.4
Ohebach,Q2016412,21.6
Ostrach,Q2035886,21.8
Q20819356,Q20819356,21.689
Notter,Q2002574,21.9
Sanica,Q2066686,21.9
Trambouzan,Q20819399,21.8
Molignée,Q2038421,22
Wożuczynka,Q20034253,22
Q20515559,Q20515559,22
Q20516741,Q20516741,22
Q20517140,Q20517140,22
Q20517224,Q20517224,22
Q20586097,Q20586097,22
Q20618376,Q20618376,22
Q20622083,Q20622083,22
Q20984620,Q20984620,22
Q20191202,Q20191202,22.3
Saumon River,Q20750413,22.4
Otterbach,Q2037526,22.48
Wimp,Q2051213,23
Q20577438,Q20577438,23
Q20596575,Q20596575,23
Q20612634,Q20612634,23
Q20826734,Q20826734,23
Q20873676,Q20873676,23
Deer Creek,Q20999805,23
Q20034169,Q20034169,23.5
Czyżówka,Q20033704,23.75
North Caney Creek (White Oak Creek),Q2000537,24
Palais,Q2046870,24
Viknytsia River,Q20075270,24
Q20191263,Q20191263,24
Q20500556,Q20500556,24
Q20514949,Q20514949,24
Q20515891,Q20515891,24
Q20517804,Q20517804,24
Q20595703,Q20595703,24
Q20827735,Q20827735,24
Blacklegs Creek,Q20999757,24
Palais,Q2046868,24.3
Q20033668,Q20033668,24.15
Q20518010,Q20518010,24.2
Olga River,Q2019708,24.5
Ours,Q2041791,25
Nurmijoki,Q20252445,25
Q20516230,Q20516230,25
Q20517093,Q20517093,25
Ağsuçay,Q20517125,25
Pravaya Yula,Q20621753,25
Q20731576,Q20731576,25
Q20803980,Q20803980,25
Poussière River,Q20750400,25.6
River Dodder,Q2055328,26
Q20485626,Q20485626,26
Q20516844,Q20516844,26
Q20517711,Q20517711,26
Q20518296,Q20518296,26
Karachevka River,Q20583829,26
Q20593264,Q20593264,26
Q20623396,Q20623396,26
Q20826814,Q20826814,26
Q20827947,Q20827947,26
Ord River,Q2028719,26.2
Osterau,Q2035128,26.2
Ousseau,Q2041828,26.2
Q20180362,Q20180362,26.67
Q20750403,Q20750403,26.6
Rivière des Sept Îles,Q20750414,26.54
Rosona,Q2034114,26.8
Isch,Q201578,27
Pozer River,Q20750401,26.9
Q2029452,Q2029452,27
Ozon,Q2043106,27
Q20515031,Q20515031,27
Q20517418,Q20517418,27
Mala Reka,Q20569686,27
Q20621728,Q20621728,27
Q20827961,Q20827961,27
Ougeotte,Q2041675,27.3
Ouvèze,Q2042155,27.3
Metter,Q202389,28
Maganasipi River East,Q20731485,27.9
Q20515130,Q20515130,28
Q20515416,Q20515416,28
Q20516731,Q20516731,28
Q20621520,Q20621520,28
Q20757896,Q20757896,28
Q20827550,Q20827550,28
Berëzovka,Q20827976,28
Paddys River,Q2045873,28.4
Machiche river,Q20750361,28.3
Plima,Q2099517,28.5
West Poussière River,Q20750399,28.7
Perry River,Q2071791,29
Q20406175,Q20406175,29
Q20516860,Q20516860,29
Q20873645,Q20873645,29
Ondřejnice,Q2023866,29.9
Antoine River,Q20898530,29.9
Owaka River,Q2042572,30
Q20076774,Q20076774,30
Q20096136,Q20096136,30
Beurling River,Q20107499,30
Q20621688,Q20621688,30
West Wind River,Q20672096,30
Moe river,Q20704325,30
Q20825700,Q20825700,30
Q20828165,Q20828165,30
Flamand West River,Q20731543,30.1
Samson River,Q20750406,30.3
Q20750363,Q20750363,30.6
River Foss,Q2071677,31
Q20517045,Q20517045,31
Q20584589,Q20584589,31
Q20596250,Q20596250,31
Maganasipi River West,Q20731486,31
Q20829626,Q20829626,31
Paddys River,Q2045874,31.3
Divatte,Q20133,31.5
Oak River,Q2008419,31.6
Onyx River,Q203098,32
Nautsiyoki River,Q2001016,32
Yelizarovka,Q2017007,32
Q2026181,Q2026181,32
Pistol River,Q2097055,32
Q20043949,Q20043949,32
Q20500877,Q20500877,32
Q20595966,Q20595966,32
Verkhnyaya Omra,Q20596550,32
Peyne,Q2081840,32.9
Pfatter,Q2083394,32.96
Ryauzyak,Q2049547,33
Q2072294,Q2072294,33
Jaugila,Q2076042,33
Q20516823,Q20516823,33
Q20622169,Q20622169,33
Ouasouagami River,Q20645578,33
Zubřina,Q20481694,33.2
Sauvage River,Q20750407,33.2
Noye,Q2003831,33.4
Canot River,Q20750359,33.4
Goldbach,Q201574,34
Q20043012,Q20043012,33.8
Q20515012,Q20515012,34
Chornaya River,Q2044660,34.1
Orthe,Q2031750,34.9
Rvière à la Truite,Q20645420,34.7
Little Yamachiche River,Q20750370,34.6
Núpsvötn,Q2006953,35
Otara River,Q2036722,35
Pike River,Q2094775,35
Q20515962,Q20515962,35
Q20517264,Q20517264,35
Séilenerbaach,Q20575070,35
Q20580645,Q20580645,35
Q20584788,Q20584788,35
Naltar,Q20756324,35
Kiembay,Q200102,36
Q20577716,Q20577716,36
Q20622842,Q20622842,36
Red Weißeritz,Q20288,36.5
Notawassi River,Q20656863,36.25
Q20971442,Q20971442,36.6
Q20108791,Q20108791,37
Q20581483,Q20581483,37
Oswego River,Q2036553,38
Asipovka,Q2045096,38
Q20517295,Q20517295,38
Q20586164,Q20586164,38
Bear River,Q20750394,38
Orvin,Q2032338,38.1
Hurtaut,Q20019112,38.1
Plenty River,Q2099294,38.3
Batova,Q2079182,38.7
Seemenbach,Q203818,39
Orain,Q2027946,39
Sans Bout river,Q20750366,39
Lepallier River,Q20643716,39.3
Rivière Wessonneau du Milieu,Q20750367,39.1
Pedernales River,Q2066227,40
Azat River,Q2085183,40
Groust River,Q20019378,40
La Goudalie River,Q20031310,40
Q20516766,Q20516766,40
Preston River,Q20734733,40.9
Q2000419,Q2000419,41
Orbiel,Q2028501,41
Q20735232,Q20735232,41
River Neath,Q2089585,42
Barangeon,Q20819359,42
Otterbach (Rhine),Q2037557,42.23
Mastigouche river,Q20750388,42.6
Chouart River,Q20750379,42.9
Q2031904,Q2031904,43
Dulce River,Q2048161,43
Q20627767,Q20627767,43
Zinsel du Nord,Q2006757,43.2
Perry River,Q2071787,43.7
Cayenne River,Q2090082,43.7
Fortier River,Q20656926,43.7
Grote Nete,Q2091292,44
Rizzanese,Q2064199,44.1
Octave River,Q20645551,44.3
Petit Buëch,Q2079810,44.5
Obed River,Q2008746,45
Q2022941,Q2022941,45
Jejora river,Q2081408,45
barranc de Morrano,Q20102947,45
Q20597508,Q20597508,45
Q20616052,Q20616052,45
Yamachiche River,Q20750371,45
Najoua River,Q20750362,45.2
North Wessonneau River,Q20750368,45.2
Q20588052,Q20588052,46
Q20588138,Q20588138,46
River North Esk,Q2000645,47
Q20583616,Q20583616,47
Salamandre River,Q20643198,47.3
Fildegrand River,Q20750381,47.5
Helorus,Q2067304,48
Q20406282,Q20406282,48
Tashelka,Q20592036,48
Oudrache,Q2041656,48.3
Noba,Q20516236,49
Q20586845,Q20586845,49
Q20621534,Q20621534,49
Coucou River,Q20750380,49.4
Q205040,Q205040,50
Lyari River,Q2009621,50
Q2046490,Q2046490,50
Q20485054,Q20485054,50
Oaky River,Q2008569,50.9
Kamenka River,Q2032708,52
Tärendö River,Q2096369,52
Yaz'va,Q20827627,52
Wild Weißeritz,Q20286,52.5
Black River,Q20750392,52.6
Uren' River,Q20598527,54
Orz,Q2032390,54.3
Obosum,Q2012904,55
Otonabee River,Q2037188,55
River Douglas,Q2014071,56
Wadi Laba River,Q2033724,56
Q2043185,Q2043185,56
Angir,Q20826691,56
Q2043211,Q2043211,57
Fiume Liscia,Q20009967,57
Compeau River,Q20202146,57.6
rivière à la Loutre,Q20750386,57.4
Nuyakuk River,Q2005786,58
Q20432554,Q20432554,58
Q20516472,Q20516472,58
Petit Lay,Q2079828,58.1
Beauchêne River,Q20731502,58.3
Mastigouche river,Q20750389,58.2
Sărata,Q20432564,59
Q200946,Q200946,60
Teberda River,Q2044818,60
Archar River,Q2079200,60
Roya,Q2094628,60
Q20731577,Q20731577,60
Deharveng River,Q20631513,60.3
Situraviup River,Q20672081,60.3
Cohade River,Q20160150,61
Q20431128,Q20431128,61
Sieve,Q2003569,62
Q2027131,Q2027131,62
Rita,Q2043315,62
Q20577749,Q20577749,62
Petite Sauldre,Q2079869,63.3
Allard river,Q20731493,63.5
Protoka Zalomnaya,Q20826733,64
Matakitaki River,Q201682,65
Urola,Q204073,64.5
Malyy Zelenchuk,Q2047927,65
Navua River,Q2078399,65
Berdyanka,Q20576285,65
Q20826778,Q20826778,65
Taravo,Q2006062,65.4
Q2012943,Q2012943,66
Nizhnyaya Omra,Q20592926,66
Né River,Q2006543,66.1
Užava,Q20405758,67
Q20620785,Q20620785,67
Missisicabi West River,Q20665426,67.5
Fırtına River,Q2025722,68
Wadąg,Q2090677,68
Verkhnyaya Sharda,Q20596746,68
Seudre,Q2000636,68.2
Kacha River,Q2011766,69
Oostanaula River,Q2024844,70
Cosapilla River,Q2029437,70
Q20515192,Q20515192,71
Bashchelak,Q20515578,71
Rzav,Q2060975,72
Treene,Q20777,73
Narva,Q209031,73.8
Manflas River,Q2029409,74
Lefroy River,Q20671938,74
Q20827687,Q20827687,74
Q2006445,Q2006445,75
Oria,Q2030435,75
Q20190977,Q20190977,75
Shimshal,Q20664412,75
Ik River (tributary of Berd River),Q20826739,75
Kamyshinka,Q20484390,76
Bol'shaya Kalmanka,Q20826746,76
Q20827960,Q20827960,76
Talovaya,Q20621866,77
Zadorra,Q20339,78
Helena River,Q204007,78.1
Q20486061,Q20486061,78
Pulido River,Q2029448,79
Q20621616,Q20621616,79
Q2034911,Q2034911,80
Ottawa River,Q2037364,80
Krems,Q201978,81
Mortlock River,Q202525,80.9
Q2086055,Q2086055,82
Titovka River,Q2096308,83
Shonosha,Q20165444,83
Qijuttuuq River,Q20671955,83
Alhama,Q20361,84
Alamo River,Q2032998,84
Q2045172,Q2045172,84
Tech,Q2063591,84.1
Valdemembra River,Q20066,85
Cataract River,Q205815,84.8
Death River,Q20672076,84.4
Wenatchee River,Q2002318,85
Châteauguay River (Nord-du-Québec),Q20055120,85.1
Khara-Murin,Q2090382,86
Plamondon River,Q20668354,86.4
Q2059947,Q2059947,88
Q20585990,Q20585990,88
Petrovka,Q20827546,88
Karly,Q2061134,89
Osered River,Q20949675,89
Rawka,Q2005504,90
Acharistsqali,Q2053267,90
De Thury River,Q20638363,90
Bulstrode River,Q20750404,90
Q20926027,Q20926027,90
Senio,Q2003988,92
Pyalitsa,Q2097701,92
Tamakoshi River,Q20748289,92
Tankhazy-Darya,Q20084041,93
Numeralla River,Q2004830,93.8
Muli,Q2050763,95
Obamsca River,Q20665405,95
Vidourle,Q2096448,95.2
Río Arba,Q20373,96
Afips,Q2012292,96
Panjnad River,Q2049556,96
river Elok,Q20614609,97
Longland River,Q20726130,97
Varbitsa,Q2087121,98.1
Q20516546,Q20516546,98
Laura River,Q203170,98.6
Krutynia,Q2072664,99
Panton River,Q2049991,99.3
Yakkabag-darya,Q20084037,99
Potier River,Q20489849,99.4
Oka,Q20613323,99
Najerilla,Q20343,100
Norra Anundsjöån,Q2000048,100
Q2006780,Q2006780,100
Medellín River,Q2035609,100
Piako River,Q2091859,100
Usvyacha River,Q2093880,100
Ungavatuarusik River,Q20750420,100
Q20797061,Q20797061,100
Q20942028,Q20942028,100
Vantaa River,Q2092330,101
Saint-Fond River,Q20051038,101
O'Sullivan River,Q20650477,101.3
Q2043373,Q2043373,104
Nuorittajoki,Q2005179,105
Patea River,Q2056662,105
Pyanda,Q20517138,106
Besbre,Q200695,106.4
Levyy Il'yak,Q20621558,108
Alva River,Q2049877,109.999
Waitaki River,Q2033279,110
Q2097062,Q2097062,110
Kuuguluk River,Q20671949,112
Ega river,Q20348,113
Q20432485,Q20432485,113
Malyy Kizil,Q20584418,113
Nulato River,Q2004598,114
Omulew,Q2023557,114
Batman River,Q2004311,115
Nipukatasi River,Q20642786,115.4
Amyot River,Q20971426,117
Pentecost River,Q2069392,118
Chaga River,Q2031267,120
Q20190924,Q20190924,120
Sorehead River,Q20750417,120
Q2024689,Q2024689,121
Guadalevín,Q2096140,121
Q20739361,Q20739361,121
Phelp River,Q2085470,123
Chemrovka,Q20515562,123
Brochant River,Q20050874,124
Liffey,Q208009,125
Bol'shoy Toman,Q20486322,125
Mendihuaca River,Q20761826,126
Arpa River,Q2015695,128
Quebrada de Azapa,Q2029425,128
Camarones River,Q2029430,128
Karmasan,Q2085641,128
Chil'chi,Q20827613,128
Passaic River,Q2055835,129
Magro River,Q20060,130
Jorquera River,Q2029465,130
Sarju River,Q20191298,130
Laughery Creek,Q20709354,130
River Ouse,Q2041800,131
Q20165426,Q20165426,133
Weißeritz,Q20282,137
Laflamme River,Q20653743,137
Parsęta,Q2071851,139
Perhonjoki,Q2070766,140
River Wey,Q2096427,140
Small Puvirnituq River,Q20750402,144.3
Piagochioui River,Q20644963,145
Arga,Q20360,145
Bonnechere River,Q202274,145
North Santiam River,Q2000773,145
One Hundred and Two River,Q2023994,145
Ruza River,Q2088218,145
Pamunkey River,Q2054792,150
Panay River,Q2049155,152
Sheep River,Q20645423,152
Paint Creek,Q2046468,152.5
Maicasagi River,Q20645849,152.2
Mijares River,Q20142,156
Olentangy River,Q2019404,156
Orara River,Q2028289,156
O’Donnell River,Q2043299,156.8
Yamaska River,Q2038996,160
Comté,Q2042957,160
De Pas River,Q20050589,160
Colomb River,Q20645582,160
Q2008816,Q2008816,164
Osuga River,Q2034763,167
Nymboida River,Q2006140,165
Obersulzbach,Q2011268,165
Võhandu River,Q2094012,164.9
Buet River,Q20011158,167.6
Siyom,Q20826529,170
Irbit River,Q2096421,171
Tsivil River,Q206985,172
Q2018122,Q2018122,172
Russian River,Q2030974,177
Avar Koisu,Q2072029,178
Sauldre,Q2092408,183.1
Tskhenistsqali,Q2040044,184
Suru River,Q2093332,185
North Kennedy River,Q2000702,188.7
Sambre,Q208267,190
Bol'shoy Yarudey,Q20580787,190
Para River,Q2000357,192
Ayyuva,Q2030102,193
Knife River,Q2087297,193
Aragón,Q20357,195
Sinyaya River,Q203369,195
Chaya,Q2001007,194
Polochic River,Q2032449,194
Gōnokawa River,Q2090210,194
Vala River,Q2044861,196
Little Waswanipi River,Q20750396,199
Turama River,Q2074564,200
Phong River,Q2088658,200
Q20830163,Q20830163,200
Leie,Q208493,202
Chaun River,Q2045664,205
Pasłęka,Q2055907,210
Chita River,Q2062706,210
Strelna River,Q2096294,213
Achelous River,Q203923,217
Cabriel,Q20054,220
Kuugaapik River,Q20671953,220
Paterson River,Q2056791,221
Jalón,Q20380,224
Bely Iyus River,Q2000810,224
Semliki River,Q205428,230
Þjórsá,Q207136,230
Mannic River,Q20205321,233
Pravaya Khetta,Q20621739,237
Q2000652,Q2000652,243
Pasha River,Q2087477,242
Bakhynay,Q2034681,250
Sævareidelva,Q20113109,250
Mbéré River,Q20191053,250
Red Volta,Q2083328,266
Oma,Q2022979,268
Tuostakh River,Q2005938,271
Jijia River,Q2038472,275
Rio das Mortes,Q20061063,278
Turia,Q20118,280
Ziz River,Q207053,282
Q2090974,Q2090974,281
Qaratorghay,Q20485422,284
Nyang River,Q2005922,286
Isère,Q201341,286.1
Shtshugor River,Q2002578,300
Yacuma River,Q2038594,300
Tagul River,Q2068582,300
Ci Tarum,Q2084723,300
Adour,Q207366,308
Bosna,Q208367,308
Powell River,Q206710,315
Ord River,Q2028742,320
Daunais River,Q20028051,319
Sabascunica River,Q20645439,319
Rioni,Q203409,327
Sanirqimatik River,Q20750410,331
Tyrma,Q2079241,334
Coigne River,Q20642154,338
Plenty River,Q2099291,340
Oise,Q200231,341.1
Bystry Tanyp River,Q20619140,345
Agul,Q2084677,347
Irsuaq River,Q20031286,349
Natouacamisie River,Q20645588,347
Sarda River,Q2095324,350
Torsa River,Q2066287,358
Châtillon River,Q20641013,360
Scioto River,Q209540,372
Pee Dee River,Q2061230,375
Mindanao River,Q2095415,373
Manas River,Q2015702,376
Araguari River,Q2091306,380
Macaza River,Q20657272,389
Little Opinaca River,Q20645453,392
Dufreboy River,Q20671947,396
Cuarto River,Q2095336,400
Nastapoka River,Q208959,402
Bief,Q20723177,410
Struma,Q204127,415
Khanui River,Q2000563,421
Váh,Q202598,433
Mur,Q204040,434
Achwa,Q2034078,434
La Pêche River,Q20645449,436
Pelotas River,Q2008077,450
Gauja,Q207928,452
Nushagak River,Q2005508,451
Piray River,Q2038584,457
Paydugina,Q2046409,458
Plenty River,Q2099314,468
Ogoki River,Q2016217,480
Dordogne,Q208174,483
Jur River,Q2003254,485
Maritsa,Q204347,490
Neris,Q207903,510
Kaminahikuschit River,Q20645585,512
Pembina River,Q2068478,513
Sanirqitik River,Q20631502,519
Stikine River,Q2092571,539
Machisipi River,Q20645590,538
Geba River,Q201520,545
River Ouaka,Q2041610,550
Ziller,Q203111,557
Owyhee River,Q2042749,557
Saint-Maurice river,Q203862,563
Tromyogan River,Q2035343,581
Farah River,Q2091566,580
Assinica River,Q20642093,592
Sokoto River,Q2092438,600
Powder River,Q2096785,604
Berezina River,Q207927,613
Strickland River,Q2095309,620
Mascouche River,Q20750387,635
Ramu,Q2064454,640
Nedlouc River,Q20160210,672
Ouham River,Q2001150,676
Peel River,Q2067014,684
Tsipa River,Q205425,692
Paru River,Q2016080,710
North Canadian River,Q2065465,710
Urubamba River,Q209590,725
Chunya River,Q2062318,727
Siret River,Q208302,740
Chikoy River,Q203228,769
Warta,Q201823,808
Mureș River,Q207493,803
Cidacos,Q20354,828
Sura River,Q209891,841
Ussuri River,Q207777,897
Ouachita River,Q2041614,974
Onon River,Q206694,1032
Desna River,Q202796,1130
Vaal River,Q209530,1120
Red River,Q206850,1149
Benue,Q204806,1370
Ucayali River,Q200952,1460
Marañón River,Q200174,1737
Pearl River,Q201463,2400
Roter Kocher,Q2168395,0.15
Q21043379,Q21043379,0.3
Q2168399,Q2168399,0.4
Q2162303,Q2162303,0.5
Schlossgraben,Q21000187,0.5
Schloßgraben,Q21000188,0.8
Waldrandgraben,Q21000219,0.8
Ruhgraben,Q2174975,0.85
Q21043382,Q21043382,0.85
Q21095809,Q21095809,0.833
Roßsiefenbach,Q2171377,0.89
Q21021767,Q21021767,0.874
Q2175530,Q2175530,0.9
Hirschgraben,Q21000018,0.9
Salzbrunnengraben,Q21000180,0.9
Weiherlinggraben,Q21000222,0.9
Q21000014,Q21000014,1
Q21043274,Q21043274,1
Q21043426,Q21043426,1
Q21043431,Q21043431,1
Q21043461,Q21043461,1
Q21095808,Q21095808,1.064
Q2171312,Q2171312,1.1
Hopfstattgraben,Q21000043,1.1
Markhofgraben,Q21000133,1.1
Safranbach,Q21000179,1.2
Standiggraben,Q21000204,1.2
Q21095812,Q21095812,1.2
Q21652338,Q21652338,1.37
Rothbroicher Bach,Q2168609,1.385
Q21043437,Q21043437,1.4
Q21043468,Q21043468,1.4
Pottsiepen,Q2106625,1.479
Regersgraben,Q2137509,1.5
Q2152070,Q2152070,1.5
Offenbrunngraben,Q21000156,1.5
Reutbach,Q21000170,1.5
Q21043454,Q21043454,1.5
Q2153274,Q2153274,1.6
Q2165221,Q2165221,1.6
Kühbach,Q21000087,1.6
Schwadergraben,Q21000189,1.6
Seitersdorfer Bach,Q21000192,1.6
Q21043342,Q21043342,1.6
Q21043439,Q21043439,1.6
Q2159793,Q2159793,1.7
Saugraben,Q21000183,1.7
Wildwurmgraben,Q21000226,1.7
Remelsbach,Q2142930,1.798
Rinderbach (Lohr),Q2153378,1.8
Q21043290,Q21043290,1.8
Rumbach,Q2175591,1.83
Q21021791,Q21021791,1.818
Kühlenbach,Q21000093,1.97
Rappach,Q2131615,2
Q2168469,Q2168469,2
Q2179306,Q2179306,2
Röhrengrundgraben,Q2179453,2
Schafweihergraben,Q21000186,2.1
Q21043464,Q21043464,2.1
Q21043367,Q21043367,2.2
Q21043419,Q21043419,2.3
Rethe,Q2146155,2.4
Q21000173,Q21000173,2.45
Q21043282,Q21043282,2.5
Q21043381,Q21043381,2.5
Q21043476,Q21043476,2.5
Q21043438,Q21043438,2.6
Q21101762,Q21101762,2.6
Romesbach,Q2165144,2.7
Rumbach,Q2175590,2.69
Weilerbach,Q21000223,2.7
Q21043321,Q21043321,2.7
Q21043436,Q21043436,2.7
Q2168604,Q2168604,2.732
Röthenhofer Bach,Q21000178,2.8
Q2139102,Q2139102,3
Q21043395,Q21043395,3
Q21194312,Q21194312,3
Q21619093,Q21619093,3
Q21619232,Q21619232,3
Q21645745,Q21645745,3
Riedbach (Bühler),Q2151992,3.3
Q2146365,Q2146365,3.326
Röhrbach,Q2179439,3.32
Q21194303,Q21194303,3.3
Q2145543,Q2145543,3.4
Q21043386,Q21043386,3.4
Q21043417,Q21043417,3.4
Schellenbach,Q212347,3.5
Rißneibach,Q2155848,3.484
Q2100497,Q2100497,3.5
Riera de Calonge,Q2153518,3.5
Q21043376,Q21043376,3.5
Q21043414,Q21043414,3.5
Q21194301,Q21194301,3.5
Godefroy River,Q21426636,3.5
Q21639799,Q21639799,3.5
Reetzer Bach,Q2136604,3.584
Q21043276,Q21043276,3.6
Q21390969,Q21390969,3.6
Q21485925,Q21485925,3.6
Pustmühlenbach,Q2119172,3.734
Ziegelleitenbach,Q21000227,3.7
Röderbach,Q2179335,3.8
Q21043447,Q21043447,3.8
Bennys Run,Q21104661,3.8
Q2146654,Q2146654,4
Rohrbach,Q2162283,4
Q21043428,Q21043428,4
Rivière des Frères,Q21426644,4
Roßbach,Q2171315,4.1
Black River,Q21619153,4.1
Q2171310,Q2171310,4.132
Brainette,Q2141362,4.221
Q21043446,Q21043446,4.2
Schreiberbach,Q21876790,4.2
Q21652396,Q21652396,4.4
Presnya River,Q2108884,4.5
Q21043401,Q21043401,4.5
Q21653486,Q21653486,4.578
Fraser river,Q21007762,4.7
Q21654807,Q21654807,4.75
Indian river,Q21619205,4.8
Q21641761,Q21641761,4.8
Rohrwiesenbach (Steinbach),Q2162449,4.9
River Eske,Q212293,5
Q2135755,Q2135755,5
Q2146614,Q2146614,5
Altufyevskaya River,Q21043272,5
Q21043291,Q21043291,5
Q21043294,Q21043294,5
Q21043299,Q21043299,5
Q21043371,Q21043371,5
Q21043375,Q21043375,5
Q21043440,Q21043440,5
Q21043466,Q21043466,5
Q21528779,Q21528779,5
Q21620049,Q21620049,5
Rolfbach,Q2163928,5.057
Q2168594,Q2168594,5.14
rivière du Portage Nord,Q21619185,5.1
Ronselarebeek,Q21764606,5.26
Moose River,Q21007774,5.3
Rethlager Bach,Q2146158,5.4
Renau,Q2143662,5.441
Rivelaunbach,Q2155417,5.488
Q21043277,Q21043277,5.5
Q21653255,Q21653255,5.5
Q2168627,Q2168627,5.675
Q21653419,Q21653419,5.728
Q21653710,Q21653710,5.8
Q21043374,Q21043374,5.9
Q21426601,Q21426601,5.9
Rettbach,Q2146327,5.95
Gein,Q2188006,6
Bisby river,Q21007737,6
Q21043293,Q21043293,6
Q21043305,Q21043305,6
Q21619210,Q21619210,6
Q21695831,Q21695831,6
Durucaçay,Q21981907,6
Q2133188,Q2133188,6.003
Riedenbach,Q2152026,6.002
Chandelar,Q21500930,6.08
Metgermette River,Q21619131,6.1
Ruhrbach,Q2175066,6.2
Q21000165,Q21000165,6.192
